Name,RA,Dec,Class,Gmag
2MASS J05315864-6650268,82.99439077,-66.84080091,Cool,15.037804
WISE J053159.58-663410.6,82.99829307,-66.56963980,Hot,13.430117999999998
WISE J053204.71-665532.4,83.01964892,-66.92568566,Hot,13.207871
WISE J053205.77-685230.4,83.02404038,-68.87512621,Hot,14.057783
W61 23-30,83.02653358,-67.39069326,Hot,12.604211
WISE J053207.92-695828.5,83.03305905,-69.97462340,Hot,15.046303
WISE J053209.68-650245.5,83.04039882,-65.04597556,Hot,13.225552
2MASS J05321056-7006302,83.04408398,-70.10839281,Hot,13.036792
WISE J053212.38-675338.4,83.05162943,-67.89400129,Hot,14.368882
WISE J053213.02-663322.5,83.05422583,-66.55629525,Hot,13.077257
WISE J053214.59-665416.6,83.06084883,-66.90461617,Hot,13.06423
WISE J053214.92-675719.4,83.06221652,-67.95541297,Hot,13.477032
WISE J053216.71-662345.2,83.06968378,-66.39589338,Hot,13.510714000000002
WISE J053216.85-661538.9,83.07025729,-66.26080097,Hot,13.970492000000002
BSDL 2204,83.07416969,-66.45683318,Hot,13.083423
SP77  52-6a,83.07509614,-67.05121037,Hot,12.782259
MACHO   7.8382.9,83.07725895,-70.75249094,Hot,13.123402
 HV  5916,83.07763513,-66.30209125,Hot,12.68537
W61 19-14,83.07777354,-67.52941938,Cool,12.171881
SP77  52-7,83.08033403,-67.29323252,Hot,12.812681
WISE J053220.49-671236.6,83.08541484,-67.21017551,Hot,13.674201
WISE J053220.69-685047.6,83.08623640,-68.84657660,Hot,13.118621
WISE J053221.52-644550.7,83.08972050,-64.76409637,Hot,15.424871
RM 1-564,83.10334997,-66.75770362,Hot,12.60025
2MASS J05322501-7011548,83.10428695,-70.19854260,Hot,15.174726
WISE J053230.60-665751.8,83.12743415,-66.96442174,Hot,13.212871
WISE J053231.70-670439.0,83.13209744,-67.07751832,Hot,13.413598
MACHO  61.8559.29,83.15604856,-66.98391636,Hot,14.201541
2MASS J05323813-6654182,83.15898894,-66.90509718,Hot,12.980383
WISE J053238.15-684745.3,83.15910521,-68.79594545,Hot,13.217654
WISE J053241.49-672939.9,83.17285259,-67.49442905,Hot,13.341975
WISE J053243.13-675255.8,83.17977497,-67.88215735,Hot,14.242234
WISE J053244.24-662125.9,83.18438727,-66.35720203,Hot,13.229331
WISE J053245.22-673428.6,83.18834592,-67.57463371,Hot,14.121743
WISE J053246.85-662735.8,83.19528217,-66.45994739,Hot,13.254276
WISE J053247.00-670944.2,83.19587771,-67.16228094,Hot,12.863082
WISE J053247.08-700333.4,83.19621956,-70.05932797,Hot,13.791929
WISE J053255.61-661348.5,83.23176143,-66.23009971,Hot,13.463553
WISE J053256.47-670050.8,83.23530960,-67.01405853,Hot,12.997732
WISE J053256.76-673725.0,83.23653879,-67.62361847,Hot,13.861558
2MASS J05325780-6657142,83.24096729,-66.95398460,Hot,14.408938
 HV  2667,83.24477044,-66.72395009,Hot,13.807174
SP77  51-10,83.25225388,-66.24574706,Hot,12.21508
W61 24-99,83.25848236,-67.40398176,Hot,12.340301
WISE J053302.21-672353.4,83.25921491,-67.39815964,Hot,14.212829
WISE J053302.48-713847.6,83.26048782,-71.64653374,Hot,13.894593
WISE J053306.73-665758.6,83.27808629,-66.96628890,Hot,12.605301
WISE J053311.13-670038.0,83.29644979,-67.01058481,Hot,12.908282
WISE J053311.18-691514.6,83.29662001,-69.25410504,Hot,12.674377
MACHO  14.8498.25,83.30773898,-71.08220725,Hot,15.834915
W61 21-20,83.32231820,-67.53503740,Hot,13.170346
WISE J053318.56-713548.7,83.32737402,-71.59689506,Hot,14.0585165
2MASS J05331961-6705219,83.33175743,-67.08941085,Hot,12.882531
WISE J053321.50-664324.6,83.33969400,-66.72350274,Hot,13.963412
WISE J053323.01-673059.8,83.34596105,-67.51669867,EM,13.637502
2MASS J05332436-7152495,83.35157026,-71.88040139,Hot,15.835988
WISE J053326.82-693011.7,83.36163181,-69.50325029,Hot,13.762088
WISE J053329.59-670413.9,83.37329828,-67.07055246,Cool,13.271648999999998
WISE J053330.86-661956.9,83.37864573,-66.33248644,Hot,13.251916
WISE J053331.42-674459.0,83.38092529,-67.74969652,Hot,14.433913
WISE J053336.03-673000.0,83.40012529,-67.50000862,Hot,12.950609
WISE J053338.16-685208.4,83.40901940,-68.86902493,Hot,13.979384
WISE J053342.24-660618.6,83.42603701,-66.10517161,Hot,12.577364
WISE J053342.68-742811.3,83.42787696,-74.46979908,Hot,13.910004
WISE J053343.59-662040.0,83.43168782,-66.34444752,Hot,13.865124
WISE J053345.45-662903.7,83.43943043,-66.48437374,Hot,13.141804
2MASS J05334649-7002149,83.44379446,-70.03749360,Hot,15.769415
WISE J053349.68-704500.8,83.45707033,-70.75024073,Hot,13.535978
WISE J053350.33-670558.9,83.45975571,-67.09969105,Hot,12.705835
WISE J053353.93-691830.7,83.47472422,-69.30854761,Hot,14.861624
MACHO  14.8622.3388,83.48907255,-70.83702725,Hot,13.213838
2MASS J05335741-6916393,83.48928243,-69.27760766,Hot,15.93965
WISE J053358.17-680238.6,83.49238783,-68.04408798,Hot,13.914618
 HV  2678,83.49638897,-66.56531124,Hot,12.086729
2MASS J05335917-6650211,83.49658904,-66.83921233,Hot,12.881939
SP77  54-14,83.49817909,-69.16442268,Hot,12.991778
WISE J053359.86-662128.9,83.49942777,-66.35801341,Hot,14.191295000000002
RM 1-631,83.51760461,-69.34727683,Hot,13.12461
TYC 8891-3652-1,83.52412258,-66.79243315,Hot,12.653186
WISE J053407.72-695545.6,83.53220934,-69.92935498,Hot,14.445124
WISE J053409.81-664406.4,83.54099503,-66.73510494,Hot,13.595776999999998
MACHO  82.8767.8,83.54151718,-69.27684532,Hot,13.166466
WISE J053411.00-641307.3,83.54587559,-64.21869010,Hot,14.052492
2MASS J05341458-6902422,83.56079055,-69.04506897,Hot,12.772171
WISE J053415.42-673032.4,83.56429119,-67.50901078,Hot,13.347651
WISE J053417.85-711806.3,83.57430313,-71.30178321,Hot,13.464092
WISE J053419.72-665859.1,83.58226805,-66.98309293,Hot,12.5560665
WISE J053420.47-685120.4,83.58533958,-68.85569046,Hot,12.8484335
 HV   999,83.58835453,-67.81711318,Hot,14.243213
WISE J053424.65-662557.5,83.60270395,-66.43266361,EM,13.660733
SP77  53-7,83.61134193,-68.59071418,Hot,13.268195
WISE J053426.83-665958.4,83.61181571,-66.99955973,Hot,11.9303875
WISE J053430.41-714801.3,83.62679606,-71.80035071,Hot,15.074811
WISE J053430.55-662614.5,83.62734472,-66.43737002,Hot,13.622156
WISE J053435.41-670705.0,83.64763233,-67.11807867,Hot,13.060731
SP77  52-27,83.65643312,-66.70852752,Hot,12.14408
MACHO  82.8766.14,83.67398756,-69.31594231,Hot,15.038088
WISE J053441.88-665430.4,83.67455323,-66.90847055,Hot,12.951543
WISE J053442.90-664638.9,83.67882773,-66.77746287,Hot,13.86767
2MASS J05344326-6704104,83.68031679,-67.06957072,Hot,11.319716
WISE J053443.72-665958.0,83.68221926,-66.99945999,Hot,12.99095
2MASS J05344443-7240065,83.68512373,-72.66849209,Hot,15.172564
2MASS J05344727-6922554,83.69703092,-69.38205264,Hot,15.462232
WISE J053450.20-664547.5,83.70922969,-66.76320964,Hot,13.301159
SP77  55-5,83.71307891,-71.06298495,Hot,12.778711
AL 337,83.71446976,-67.89145934,Hot,13.508544
WISE J053453.61-664313.4,83.72332814,-66.72040530,Hot,14.712516
WISE J053454.44-690236.1,83.72676915,-69.04338722,Hot,13.968901
WISE J053454.76-674311.6,83.72819184,-67.71990839,Hot,13.261791
RM 1-651,83.73822996,-69.34500185,Hot,12.933005
OGLE J053459.53-694406.2,83.74748247,-69.73508040,Hot,14.220898000000002
WISE J053500.03-670415.2,83.75008440,-67.07093623,Hot,13.122308
RM 1-654,83.76152417,-69.40056473,Hot,13.126708
WISE J053502.94-663259.7,83.76230591,-66.54992469,Hot,13.202602
WISE J053503.05-651301.5,83.76274573,-65.21708592,Hot,14.019855499999998
WISE J053511.23-670815.8,83.79684768,-67.13772708,Hot,13.8750515
{[M2002]} LMC 162129,83.80524260,-69.24292234,Hot,12.707893
WISE J053515.33-662946.0,83.81392641,-66.49610603,Hot,13.2085495
WISE J053521.77-664754.3,83.84068421,-66.79842779,Hot,14.469873000000002
2MASS J05352715-6943226,83.86318109,-69.72293055,Hot,14.708701
SK -66  162,83.87885885,-66.92654473,Hot,12.20944
2MASS J05353453-6905060,83.89393075,-69.08501105,Hot,14.213168
WISE J053535.74-684045.1,83.89892651,-68.67925890,Hot,13.091223
NSV  2497,83.90066574,-68.53439056,Hot,13.1036005
2MASS J05353953-7005359,83.91480199,-70.09330533,Hot,15.986457
WISE J053544.95-694836.4,83.93750757,-69.81012938,Hot,13.276114000000002
WISE J053545.33-665227.5,83.93877336,-66.87431478,Hot,12.606568
WISE J053547.99-665209.8,83.95005477,-66.86939679,Hot,13.847422
 HV  1002,83.95595409,-66.70046820,Hot,13.0133295
EROS2-star lm059-2n-15451,83.96963952,-71.08218880,Hot,13.173971
CXOU J053600.0-673507,84.00010377,-67.58539301,Hot,13.424632
2MASS J05360230-7114292,84.00959467,-71.24149541,Hot,15.16631
WISE J053602.42-691805.9,84.01001409,-69.30166754,Hot,14.194537
EROS2-star lm047-1n-3153,84.01479763,-65.05092881,Hot,15.629807
SP77  53-11,84.01885697,-68.28808077,Hot,13.076905
 HV  1005,84.02834973,-68.82037795,Hot,13.975204000000002
WISE J053612.68-685708.1,84.05276546,-68.95228719,Hot,14.1861725
WISE J053616.22-675024.0,84.06761414,-67.84002284,Hot,13.702191
SP77  55-7,84.07395516,-71.02214420,Cool,13.376481
MACHO   8.9146.8,84.08101481,-68.22490431,Hot,13.553622
MACHO  82.9129.6,84.08998194,-69.34889123,Hot,13.125820999999998
2MASS J05362506-7012222,84.10453183,-70.20618044,EM,16.012370999999998
WISE J053628.37-691308.8,84.11820481,-69.21904994,Hot,13.353325
WISE J053632.70-682940.8,84.13634060,-68.49467736,Hot,14.60657
WISE J053638.31-654037.9,84.15962639,-65.67717880,Hot,13.889491
WISE J053640.90-680722.0,84.17047670,-68.12280489,Hot,13.922703
WISE J053645.02-662330.8,84.18762558,-66.39188399,Hot,14.879622
MACHO  61.9167.16,84.18974486,-66.81394478,Hot,13.478862
2MASS J05364709-6849366,84.19624382,-68.82684570,Hot,15.680108
WISE J053647.79-664618.1,84.19922191,-66.77170438,Hot,14.257197
OGLE BRIGHT-LMC-MISC-498,84.20625056,-69.46036654,Hot,12.909266
SP77  53-15,84.20870334,-68.50461678,Hot,13.303504
2MASS J05365129-7157433,84.21371542,-71.96206237,Hot,15.503405
SSTISAGEMC J053654.62-692735.7,84.22771992,-69.45990348,Hot,13.422946
WISE J053654.66-714609.6,84.22779512,-71.76935152,Hot,13.469575
2MASS J05365685-6959461,84.23687972,-69.99612487,Hot,15.214534
WISE J053659.95-691940.0,84.24973305,-69.32779423,Hot,13.555669
2MASS J05370200-7007261,84.25837634,-70.12391415,Hot,14.557626999999998
WISE J053702.29-643718.5,84.25958217,-64.62181446,Hot,13.245002
2MASS J05370482-7054072,84.27010993,-70.90205029,Hot,13.510816
WISE J053708.27-631917.3,84.28446555,-63.32149296,Hot,14.804963
2MASS J05370943-6919283,84.28929102,-69.32451720,Hot,12.172534
MACHO   8.9265.1279,84.30480906,-68.34253170,Hot,13.858207
WISE J053713.57-692058.3,84.30646494,-69.34954510,Hot,13.583644
 HV  2733,84.32233252,-66.75330591,Hot,14.604439
2MASS J05371944-7011166,84.33112837,-70.18797165,Hot,15.593385
WISE J053723.86-711955.5,84.34947962,-71.33210803,Hot,13.638548000000002
2MASS J05373154-6808116,84.38146603,-68.13658159,Hot,15.22093
WISE J053731.55-660335.2,84.38152649,-66.05976554,Hot,13.168758
OGLE BRIGHT-LMC-MISC-500,84.38249900,-70.29920532,Hot,13.44939
WISE J053732.41-692550.7,84.38506408,-69.43077850,Hot,13.561182999999998
WISE J053738.92-683906.4,84.41227272,-68.65166926,Hot,13.691878
WISE J053740.20-692535.3,84.41744950,-69.42651187,Hot,13.426253
WISE J053740.45-672658.1,84.41858508,-67.44944588,Hot,14.249712
SP77  56-1,84.42109739,-71.64868650,Hot,13.017991
WISE J053742.75-683704.0,84.42816002,-68.61779246,Hot,13.325754000000002
WISE J053745.38-691834.8,84.43913185,-69.30967626,Hot,12.852387
2MASS J05374568-7016157,84.44040271,-70.27103676,Hot,13.77028
{[MG73]}  80,84.44765349,-69.42071323,Cool,12.811676
WISE J053751.07-665243.0,84.46283157,-66.87861914,Hot,13.81659
WISE J053755.09-681947.6,84.47960633,-68.32988626,Hot,14.332072
MACHO  11.9351.13,84.48313511,-70.65847273,Hot,14.701657999999998
2MASS J05375676-7054177,84.48661775,-70.90495262,Hot,14.754438
WISE J053758.02-662530.5,84.49179982,-66.42512600,Hot,13.678637
WISE J053803.34-671107.0,84.51392086,-67.18529956,Hot,13.615329
WISE J053804.78-652358.9,84.51997885,-65.39970676,Hot,13.354316
WISE J053805.80-692029.4,84.52426578,-69.34149029,Hot,12.877532
WISE J053808.07-703652.9,84.53367095,-70.61474514,Hot,13.628564
2MASS J05380858-7146171,84.53567227,-71.77144367,Hot,15.78221
EROS2-star lm022-2l-24042,84.53896354,-68.31547140,Hot,13.744045000000002
WISE J053816.35-683114.3,84.56819523,-68.52065209,Hot,13.490249
MACHO  81.9365.9,84.57074411,-69.72508297,Hot,13.940682
WISE J053825.38-692107.8,84.60565673,-69.35220683,Hot,13.258869
SP77  51-22,84.62803675,-66.21841875,Hot,12.600698
WISE J053833.87-691851.7,84.64123297,-69.31430257,Hot,13.976622
WISE J053838.31-683722.5,84.65962125,-68.62292815,Hot,14.002377
2MASS J05384219-6625275,84.67588976,-66.42430899,Hot,15.195382999999998
SP77  51-23,84.69104631,-66.61438342,Hot,13.067276
WISE J053852.79-670910.8,84.71998671,-67.15301012,Hot,12.98475
TYC 9167-687-1,84.72121613,-70.71784717,Hot,12.22341
WISE J053855.79-671843.5,84.73250894,-67.31210745,Hot,14.045228
2MASS J05390368-6956537,84.76533811,-69.94828562,Hot,15.921284
MACHO  14.9463.12,84.78083894,-71.23462177,Hot,13.289662
WISE J053912.32-682842.6,84.80144401,-68.47852551,Hot,13.712355
WISE J053914.88-664124.9,84.81213169,-66.69028036,Hot,13.978502
 HV  2749,84.81317000,-69.32754921,Hot,14.305473999999998
EROS2-star lm048-2n-10556,84.83239471,-65.42638352,Hot,14.515762
2MASS J05392306-6847131,84.84614187,-68.78702399,Hot,14.858047
2MASS J05392642-6608528,84.86008982,-66.14797021,Hot,15.899107999999998
WISE J053930.06-670753.2,84.87527752,-67.13146463,Hot,14.016864000000002
SP77  55-16,84.91177817,-71.15237058,Hot,13.034357
2MASS J05394097-7219529,84.92086895,-72.33138346,Hot,15.323006
WISE J053947.99-660053.3,84.94997709,-66.01478403,Hot,13.424995
WISE J053948.85-664317.8,84.95360098,-66.72161723,Hot,13.344748999999998
WISE J053950.27-734834.1,84.95950868,-73.80950519,Hot,14.642383
WISE J053950.51-662614.5,84.96049345,-66.43735938,Hot,14.012705
WISE J053951.44-672319.5,84.96438023,-67.38877408,Hot,14.001124
WISE J053951.64-675859.1,84.96518050,-67.98311514,Hot,14.124085999999998
SP77  54-30,84.96994864,-69.29913570,Hot,12.7456455
 HV  1013,84.97353318,-67.83577088,Hot,13.566776999999998
SP77  52-41,85.02226400,-67.33755996,Hot,13.089854
WISE J054008.41-711102.3,85.03501123,-71.18400828,Hot,14.083669
SP77  53-25,85.04120631,-67.84996212,Hot,13.25172
WISE J054012.00-693118.6,85.05006356,-69.52187252,Hot,13.268733
WISE J054014.64-680152.7,85.06111051,-68.03130747,Hot,13.7510605
2MASS J05401577-7057332,85.06574972,-70.95920819,Hot,16.474558
WISE J054016.22-664036.1,85.06762485,-66.67669367,Hot,13.03178
SP77  52-42,85.06833966,-66.99174487,Hot,13.244034
WISE J054019.35-683411.3,85.08074613,-68.56981512,Hot,13.707995
RM 3-2303,85.08379651,-68.97051908,Hot,13.778587
TYC 9163-462-1,85.08855330,-69.31158035,Hot,12.367734
SP77  53-27,85.10018530,-68.90062413,Hot,13.272459
WISE J054025.21-691842.3,85.10497599,-69.31177136,Hot,13.150365
WISE J054031.08-763137.1,85.12958761,-76.52697274,Hot,12.838783
WISE J054032.70-692310.4,85.13624739,-69.38628609,Hot,13.44879
WISE J054032.98-671139.7,85.13746870,-67.19436435,Hot,14.083078
WISE J054033.13-671241.3,85.13806735,-67.21149334,Hot,13.665123
WISE J054036.72-692335.3,85.15325685,-69.39311070,Hot,13.905295
WISE J054037.96-691652.4,85.15825148,-69.28126726,Hot,13.667322
WISE J054042.99-700229.8,85.17910087,-70.04155739,Hot,14.111569
WISE J054047.46-665416.2,85.19778769,-66.90451142,Hot,13.84186
W61  8-22,85.22589852,-69.43648162,Hot,12.977022
2MASS J05405628-6853465,85.23446543,-68.89626507,Hot,14.04404
WISE J054056.33-674919.9,85.23477271,-67.82220072,Hot,13.828739
WISE J054057.25-675512.2,85.23858506,-67.92008827,Hot,13.270285
2MASS J05405799-6913537,85.24172495,-69.23157737,Hot,11.816815
WISE J054058.60-691509.6,85.24420443,-69.25267715,Hot,12.862925
WISE J054100.21-671045.0,85.25089593,-67.17917807,Hot,13.666896
WISE J054101.08-672802.7,85.25456080,-67.46741622,Hot,13.8066635
WISE J054103.08-683935.3,85.26284280,-68.65978912,Hot,14.189263
WISE J054103.17-664401.1,85.26324080,-66.73364965,Hot,14.301673
WISE J054108.87-692229.8,85.28704038,-69.37493644,Hot,13.439487
OGLE LMC552.24.036005,85.30619416,-70.49298013,Hot,13.3081875
WISE J054115.16-691430.9,85.31313809,-69.24198273,Hot,13.0266075
WISE J054115.64-702526.0,85.31524774,-70.42389072,Hot,14.209581
WISE J054115.95-672956.2,85.31652189,-67.49895617,Hot,14.06624
WISE J054116.16-745805.0,85.31743697,-74.96806940,Hot,13.114066
WISE J054116.93-691011.1,85.32055150,-69.16975562,Hot,13.386765
2MASS J05411804-6929541,85.32515177,-69.49837241,Hot,12.805001
2MASS J05411829-7016250,85.32627279,-70.27359639,Hot,14.808926
WISE J054120.28-672139.2,85.33454182,-67.36092610,Hot,14.030638
WISE J054120.41-691521.3,85.33500406,-69.25591928,Hot,13.387459
WISE J054120.78-680429.3,85.33662575,-68.07482687,Hot,13.853301
W61  8-94,85.33924702,-69.44124537,Hot,12.938921
W61  5-4,85.33973097,-69.22300415,Hot,12.703163
WISE J054123.10-672554.1,85.34639235,-67.43171232,Hot,15.075704
WISE J054125.17-674303.7,85.35495924,-67.71769904,Hot,14.227453
WISE J054126.41-673130.3,85.36007648,-67.52511471,Hot,13.888606
WISE J054130.42-681600.6,85.37676030,-68.26689916,Hot,13.678802
WISE J054130.86-671606.0,85.37853846,-67.26831686,Hot,14.219274
WISE J054131.23-683150.8,85.38021727,-68.53079591,Hot,13.27871
WISE J054131.46-692427.8,85.38113757,-69.40774558,Hot,13.670602
TYC 2915-1058-1,85.38397841,41.06036006,Hot,11.588594
W61  8-96,85.39832230,-69.34297499,Hot,12.741716
OGLE LMC-CEP-4685,85.40022977,-67.14736115,Hot,14.989
2MASS J05414211-6913243,85.42542579,-69.22340711,Hot,15.451085999999998
WISE J054144.94-713554.9,85.43728685,-71.59856273,Hot,16.068495000000002
2MASS J05414606-7003329,85.44193471,-70.05914733,Cool,15.818356
WISE J054147.95-672528.4,85.44978571,-67.42457650,Hot,13.125296
SP77  53-32,85.45809335,-67.74924825,Hot,13.438567
WISE J054151.64-671049.6,85.46520832,-67.18045416,Hot,14.558584
{[MG73]} 172,85.47893163,-68.90257427,Hot,13.111522
MACHO  33.9983.23,85.48431014,-68.87167721,Hot,13.655413
W61  6-24,85.48922027,-69.20504865,Hot,12.286314
WISE J054200.26-671450.1,85.50116981,-67.24725621,Hot,14.093522
MACHO  33.9991.9,85.51043986,-68.29636967,Hot,13.814561
WISE J054202.91-702245.1,85.51215130,-70.37921502,Hot,13.868945000000002
W61  6-34,85.51621031,-69.21870016,Cool,12.642551
W61  6-46,85.52550049,-69.21299643,Cool,12.961248
W61  6-51,85.53099958,-69.19547724,Hot,12.940035
WISE J054207.78-691650.6,85.53237725,-69.28075322,Hot,13.303403
W61  6-54,85.54018822,-69.21978048,Cool,12.609738
W61  6-65,85.54819375,-69.21353483,Cool,12.720848
WISE J054211.78-712845.2,85.54912256,-71.47925305,Hot,13.036402
W61  6-69,85.55076755,-69.20364835,Cool,12.901666
WISE J054213.42-670551.5,85.55582365,-67.09761792,Hot,14.50443
WISE J054215.98-695740.2,85.56663901,-69.96116169,Hot,13.206286
WISE J054216.13-640016.9,85.56721756,-64.00469197,Hot,13.975433
WISE J054218.86-690544.8,85.57858400,-69.09576297,Hot,13.878725
WISE J054219.73-730313.8,85.58225039,-73.05384989,Hot,12.555535
TYC  714-241-1,85.58964891,8.92457732,Hot,10.550974
WISE J054223.81-681321.9,85.59926602,-68.22277668,Hot,13.690582
WISE J054226.85-671759.4,85.61193077,-67.29983429,Hot,14.660373000000002
WISE J054230.22-691821.5,85.62593120,-69.30595340,Hot,13.684543
WISE J054231.03-681608.1,85.62943300,-68.26891185,Hot,13.014766
2MASS J05423129-6935005,85.63045938,-69.58347571,Hot,15.431575
SP77  53-36,85.64647000,-68.19159510,Hot,13.356415
WISE J054235.90-685113.4,85.64956779,-68.85373775,Hot,13.857094
WISE J054240.67-675557.3,85.66954748,-67.93259042,Hot,14.134342000000002
WISE J054246.29-682215.4,85.69290971,-68.37095793,Hot,14.015141
WISE J054249.69-672817.0,85.70709129,-67.47140957,Hot,13.689348
2MASS J05425177-6847301,85.71576926,-68.79169012,Hot,15.089035999999998
WISE J054252.36-630107.6,85.71816498,-63.01879182,Hot,12.67961
WISE J054252.39-654133.9,85.71832029,-65.69275872,Hot,13.504312
WISE J054254.95-673055.2,85.72895557,-67.51534382,Hot,14.473768
WISE J054256.76-682200.6,85.73652942,-68.36684341,Hot,14.099265
WISE J054257.82-661853.1,85.74094070,-66.31473782,Hot,13.877507
MACHO  67.10252.16,85.74280106,-67.05704709,Hot,14.020464000000002
2MASS J05425833-6831586,85.74315101,-68.53295867,Hot,15.617716
SP77  53-37,85.75466100,-68.71515560,Hot,13.111506
SP77  53-38,85.76046506,-68.43649745,Hot,13.231662
WISE J054305.18-683552.6,85.77162500,-68.59797403,Hot,13.633247
SK -71   52,85.80535543,-71.26529168,Hot,12.516059
WISE J054315.11-671749.1,85.81299388,-67.29697388,Cool,13.247924
WISE J054317.90-674831.0,85.82462783,-67.80861189,Hot,13.864006
MACHO  76.10216.2,85.83904817,-69.48532443,Hot,12.987444
WISE J054328.92-695523.0,85.87058327,-69.92309185,Hot,13.716349
 HV  2806,85.88302072,-69.66788072,Hot,12.922683
SP77  53-40,85.89177670,-68.82103600,Hot,12.980192
WISE J054335.22-665109.0,85.89677156,-66.85250538,Hot,13.787953
WISE J054349.11-665013.7,85.95466667,-66.83715625,Hot,13.914407999999998
WISE J054357.93-675240.8,85.99142073,-67.87800706,Hot,13.597935
2MASS J05440076-6806094,86.00323597,-68.10260209,Hot,15.222207
WISE J054401.06-671817.2,86.00448302,-67.30480205,Hot,13.801634
EROS2-star lm004-0k-24476,86.01016182,-69.21512289,Hot,14.559136
WISE J054403.45-695410.5,86.01435737,-69.90291934,Hot,13.068408
WISE J054418.55-645603.6,86.07732759,-64.93436925,Hot,15.14865
2MASS J05441877-7102453,86.07822085,-71.04593728,Hot,15.222404
WISE J054421.82-680446.8,86.09095835,-68.07967975,Hot,14.730294
WISE J054425.23-645311.7,86.10515359,-64.88659273,Hot,13.050108
2MASS J05443727-7004335,86.15545109,-70.07595720,Hot,15.531504
EROS2-star lm036-4k-19053,86.16384521,-67.08692521,Hot,14.061001
SP77  52-48,86.16501435,-66.87178040,Hot,13.130453
WISE J054440.67-675336.2,86.16955031,-67.89340743,Hot,13.143373
WISE J054443.28-734208.0,86.18038919,-73.70223748,Hot,13.758934
WISE J054447.76-732010.7,86.19902925,-73.33631390,Hot,13.6905155
SP77  55-21,86.20126569,-71.04150243,Hot,13.511014
2MASS J05444961-7129393,86.20669297,-71.49424787,Hot,15.766747
WISE J054451.53-670120.7,86.21477627,-67.02241263,Hot,13.778473000000002
SP77  52-49,86.21669185,-67.48932683,Hot,13.080055
WISE J054459.03-673514.9,86.24607914,-67.58745625,Hot,14.10076
UCAC4 112-009201,86.24923792,-67.70658851,Hot,13.859049
2MASS J05450395-6808552,86.26646434,-68.14870874,Hot,14.37934
SP77  60-1a,86.29744055,-67.15919497,Hot,13.192735
2MASS J05451328-6954029,86.30538392,-69.90078649,Hot,15.396629999999998
OGLE BRIGHT-LMC-MISC-349,86.31840421,-70.21215743,Hot,13.147021
WISE J054518.11-680059.5,86.32553515,-68.01655321,Hot,13.800674
SP77  53-41,86.32893373,-68.01186774,Hot,13.530902
2MASS J05452428-6749456,86.35115053,-67.82936966,Hot,13.5200615
WISE J054526.92-675455.8,86.36222483,-67.91552237,Hot,14.657049
HD 247061,86.36749446,31.21145768,Hot,9.05659
2MASS J05453130-6746193,86.38043745,-67.77205479,Hot,14.424144
WISE J054534.68-681146.0,86.39458069,-68.19614321,Hot,13.468119
WISE J054538.42-614522.7,86.41013278,-61.75631263,Hot,13.00149
EROS2-star lm036-4k-17084,86.41080066,-67.07204802,Hot,14.247509
WISE J054539.79-665949.5,86.41580636,-66.99709405,Hot,14.100589
2MASS J05454813-7049388,86.45065147,-70.82742042,Hot,14.042773
SHV 0546295-710114,86.45529084,-71.00283013,Hot,14.011653
WISE J054549.56-754500.6,86.45658529,-75.75019829,Cool,14.29581
WISE J054554.47-671959.4,86.47697630,-67.33318302,Hot,13.219482
2MASS J05455459-6758209,86.47758060,-67.97248550,Hot,13.092572
2MASS J05455613-6747570,86.48390437,-67.79918421,Hot,13.432929
WISE J054557.52-753210.7,86.48968933,-75.53631380,Hot,12.912637
WISE J054607.16-674702.6,86.52984052,-67.78408015,Hot,13.17972
WISE J054610.29-680022.3,86.54296872,-68.00622319,Hot,13.573497
WISE J054613.05-754057.9,86.55445983,-75.68275850,Hot,13.38121
MACHO  32.10714.14,86.56714358,-68.53792313,Hot,13.677295
WISE J054616.70-673403.8,86.56962193,-67.56773968,Hot,13.262035999999998
OGLE LMC-ECL-37879,86.59798052,-69.26993873,Hot,14.275778
WISE J054629.39-671611.9,86.62248942,-67.26997839,Hot,13.836659
SP77  61-2,86.63307194,-68.19991088,Hot,12.849337
 HV  1023,86.65078776,-68.18428604,Hot,13.568829
SP77  56-10,86.65116346,-71.72964474,Hot,12.659299
SP77  61-3,86.67594374,-68.00868096,Hot,13.2769
WISE J054642.66-690729.9,86.67780278,-69.12497243,Hot,13.9874525
WISE J054644.33-701321.7,86.68486063,-70.22271133,Hot,15.342754
WISE J054652.24-662843.9,86.71769336,-66.47886456,Hot,13.133036
WISE J054653.96-732235.0,86.72485912,-73.37640979,Hot,14.262602
WISE J054659.04-681911.0,86.74606110,-68.31974073,Hot,13.556504
2MASS J05470166-6927572,86.75707228,-69.46586451,Hot,15.785877
WISE J054715.29-643004.3,86.81372673,-64.50120223,Hot,15.270088
SP77  61-6,86.86110840,-67.89177258,Hot,11.914273
SP77  59-6,86.90627220,-66.25468716,Hot,12.903111
2MASS J05473988-7106340,86.91620510,-71.10946131,Hot,16.102915
WISE J054740.54-675932.0,86.91900520,-67.99223623,Hot,14.238314
TYC 1311-1885-1,86.95757996,21.77618160,Hot,11.790668
WISE J054759.67-664912.3,86.99870343,-66.82008571,Hot,13.860634
WISE J054800.16-665356.4,87.00070681,-66.89902268,Hot,13.787086
WISE J054818.03-712205.0,87.07518604,-71.36810069,Hot,14.169282999999998
