cntr_01,dist_x,pang_x,designation_01,source_id_01,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
827,7.028346,-40.212923,Gaia DR3 459319268819837952,459319268819837952,3.5245296891E+01,5.9648352435E+01,808102100044195,35.2428023,59.6498433,808,2,1,zg,0,0,1,1,1.805000E+01,8.800000E-02,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.0352286,0.000000E+00
828,6.415109,21.739301,Gaia DR3 2004347063948431232,2004347063948431232,3.3352766557E+02,5.3066072767E+01,1806110200078589,333.5287640,53.0677280,1806,10,2,zg,0,0,0,0,1.861800E+01,3.010000E-01,3.160000E-322,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
829,5.334996,90.762335,Gaia DR3 460606178458202496,460606178458202496,4.3048588298E+01,5.6935310046E+01,1812107400043668,43.0513043,56.9352903,1812,7,4,zg,0,0,0,0,1.671800E+01,1.010000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
830,5.222835,-121.426650,Gaia DR3 460981833479442688,460981833479442688,4.3368398490E+01,5.8325816672E+01,777116200043917,43.3660409,58.3250602,777,16,2,zg,0,0,0,0,1.595600E+01,2.960000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
831,6.877443,97.835522,Gaia DR3 460625282472690048,460625282472690048,4.2949160795E+01,5.7048460293E+01,776213300056453,42.9526402,57.0481998,776,13,3,zr,0,0,0,0,1.557800E+01,1.930000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
832,9.809013,136.297005,Gaia DR3 460274091587101696,460274091587101696,4.6577532861E+01,5.7509059537E+01,777215300054014,46.5810373,57.5070897,777,15,3,zr,3,3,3,3,1.664300E+01,3.500000E-02,1.255086E-06,0.0,1.020208E+00,1.833636E+01,0.000000E+00,1.707838E+01,0.01842783,1.631612E+01
833,9.807330,-92.642767,Gaia DR3 2004369363419471872,2004369363419471872,3.3388266101E+02,5.3192724698E+01,803107400063414,333.8781188,53.1925990,803,7,4,zg,158,157,170,169,1.710300E+01,9.800000E-02,2.183018E-06,12.00788,3.190071E-01,1.862273E+01,2.197256E-01,1.786599E+01,0.02712928,1.690090E+01
834,8.760116,-136.299633,Gaia DR3 2004490962534732288,2004490962534732288,3.3219556074E+02,5.2974318065E+01,1806211100113712,332.1927690,52.9725588,1806,11,1,zr,0,0,0,0,1.725900E+01,1.680000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
835,6.473489,46.650757,Gaia DR3 2004591842723807744,2004591842723807744,3.3387520167E+02,5.3812227563E+01,1806114300082235,333.8774164,53.8134619,1806,14,3,zg,0,0,0,0,1.717700E+01,3.060000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
836,8.075715,105.122465,Gaia DR3 2004496460093026944,2004496460093026944,3.3231539736E+02,5.3114642382E+01,1806211100050058,332.3190053,53.1140571,1806,11,1,zr,27,26,27,26,1.809700E+01,1.120000E-01,3.220489E-06,8.239486,4.467193E-01,1.937357E+01,2.055321E-01,1.855706E+01,0.03698311,1.744510E+01
837,7.384126,120.175656,Gaia DR3 460312230896759808,460312230896759808,4.5657855165E+01,5.7612793557E+01,777316400074290,45.6611655,57.6117625,777,16,4,zi,0,0,0,0,1.641500E+01,1.720000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
838,8.215911,48.101018,Gaia DR3 2004595622298541696,2004595622298541696,3.3270723935E+02,5.3264604938E+01,803107300076052,332.7100795,53.2661290,803,7,3,zg,466,464,503,501,1.716700E+01,7.800000E-02,1.325239E-06,12.04452,3.314002E-01,1.893487E+01,2.248154E-01,1.787806E+01,0.02767326,1.710604E+01
839,null,null,Gaia DR3 2004736565940587904,2004736565940587904,3.3453553756E+02,5.3283793086E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
840,7.252914,78.171676,Gaia DR3 2004611359056523392,2004611359056523392,3.3315861295E+02,5.3701892474E+01,1806214300077609,333.1619440,53.7023054,1806,14,3,zr,18,16,18,16,1.696700E+01,1.500000E-01,4.432496E-06,13.7809,5.212348E-01,1.881270E+01,2.625237E-01,1.811333E+01,0.02824326,1.698453E+01
841,7.210087,-120.512961,Gaia DR3 2004621804416739072,2004621804416739072,3.3304063528E+02,5.3698770924E+01,803207300104676,333.0377209,53.6977540,803,7,3,zr,902,901,945,944,1.534900E+01,1.110000E-01,5.204238E-07,14.18523,1.971009E-01,1.683234E+01,1.266046E-01,1.601629E+01,0.01323235,1.545172E+01
842,7.235213,120.436943,Gaia DR3 461122605326770688,461122605326770688,4.5441302790E+01,5.8327670677E+01,1812106100042368,45.4446029,58.3266525,1812,6,1,zg,0,0,0,0,1.662900E+01,3.090000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
843,6.398001,-62.287388,Gaia DR3 2004415233673362176,2004415233673362176,3.3185095443E+02,5.2592600154E+01,1806211100112555,331.8483644,52.5934266,1806,11,1,zr,2,2,2,2,1.783300E+01,1.610000E-01,2.729754E-06,0.0,4.446526E-02,1.919251E+01,0.000000E+00,1.916107E+01,0.05575594,1.912963E+01
844,4.938891,1.341101,Gaia DR3 2004897094637701120,2004897094637701120,3.3589885042E+02,5.4338433962E+01,803106200076406,335.8989055,54.3398055,803,6,2,zg,0,0,1,1,1.784200E+01,4.300000E-02,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01186512,0.000000E+00
845,8.863774,151.833658,Gaia DR3 2004631974900212224,2004631974900212224,3.3359115863E+02,5.3719491609E+01,803107300080048,333.5931226,53.7173210,803,7,3,zg,2,2,2,2,1.782500E+01,2.280000E-01,3.855937E-06,0.0,5.703109E-02,1.845910E+01,0.000000E+00,1.841877E+01,0.03608619,1.837844E+01
846,6.505921,34.078710,Gaia DR3 2004314319116987520,2004314319116987520,3.3322008384E+02,5.2499233464E+01,803103200078705,333.2217473,52.5007303,803,3,2,zg,0,0,0,0,1.812700E+01,2.550000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
847,3.243189,160.027947,Gaia DR3 2004321775180712192,2004321775180712192,3.3361119095E+02,5.2638388307E+01,1806110200078631,333.6116980,52.6375416,1806,10,2,zg,0,0,0,0,1.522500E+01,1.880000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
848,6.381665,-129.300124,Gaia DR3 2004561365640128768,2004561365640128768,3.3371115218E+02,5.3353265910E+01,1806214300111651,333.7088540,53.3521431,1806,14,3,zr,0,0,0,0,1.627000E+01,1.930000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
849,4.620897,-141.853773,Gaia DR3 2004574903377153920,2004574903377153920,3.3403854332E+02,5.3603546264E+01,1806114300082204,334.0372072,53.6025368,1806,14,3,zg,0,0,0,0,1.588700E+01,1.220000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
850,7.483225,-54.321816,Gaia DR3 2004947431653542784,2004947431653542784,3.3424983488E+02,5.3650255085E+01,1806114400074220,334.2469860,53.6514674,1806,14,4,zg,0,0,0,0,1.713500E+01,8.400000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
851,6.146501,29.420767,Gaia DR3 2004820468107841280,2004820468107841280,3.3648735425E+02,5.3998265535E+01,1807116300074180,336.4887811,53.9997527,1807,16,3,zg,1,0,1,0,1.838000E+01,1.380000E-01,0.000000E+00,0.0,null,1.805652E+01,0.000000E+00,1.805652E+01,0.02902986,1.805652E+01
852,7.517123,124.793717,Gaia DR3 2004585005135426304,2004585005135426304,3.3359392807E+02,5.3697363948E+01,803107300080122,333.5968243,53.6961724,803,7,3,zg,0,0,0,0,1.650200E+01,1.310000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
853,null,null,Gaia DR3 2163075895429683072,2163075895429683072,3.1414491085E+02,4.4924713007E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
854,6.990454,86.946523,Gaia DR3 2004702377999967232,2004702377999967232,3.3565192629E+02,5.3329414509E+01,803206300058766,335.6551731,53.3295179,803,6,3,zr,480,480,499,499,1.757300E+01,1.160000E-01,2.598398E-06,14.12293,4.539323E-01,1.966163E+01,2.725782E-01,1.804185E+01,0.02861477,1.711108E+01
855,5.327008,92.293829,Gaia DR3 1962368603339851904,1962368603339851904,3.3540298217E+02,4.6049240745E+01,770205300060224,335.4051125,46.0491815,770,5,3,zr,0,0,0,0,1.654400E+01,1.250000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
856,8.716166,137.679400,Gaia DR3 1963658536639983744,1963658536639983744,3.2006237272E+02,3.6310706594E+01,1730107200056270,320.0643956,36.3089164,1730,7,2,zg,0,0,0,0,1.725300E+01,1.390000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
857,4.956235,-140.460984,Gaia DR3 2004847032501973248,2004847032501973248,3.3678119548E+02,5.4181556433E+01,1807316200110473,336.7796979,54.1804947,1807,16,2,zi,0,0,0,0,1.644100E+01,2.540000E-01,6.942622E-310,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
858,7.154442,-128.330229,Gaia DR3 2004980279564258944,2004980279564258944,3.3469106698E+02,5.4272111167E+01,803107100083363,334.6883973,54.2708786,803,7,1,zg,0,0,0,0,1.647200E+01,6.000000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
859,5.068228,-86.541541,Gaia DR3 2004850434112209920,2004850434112209920,3.3724404287E+02,5.4249961396E+01,803206100087610,337.2416376,54.2500463,803,6,1,zr,2,2,2,2,1.590800E+01,9.200000E-02,2.295996E-06,0.0,8.083671E-01,1.835975E+01,0.000000E+00,1.778815E+01,0.02763687,1.721655E+01
860,null,null,Gaia DR3 1962385851929155328,1962385851929155328,3.3475097801E+02,4.5802355215E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
861,8.234945,-49.330337,Gaia DR3 2163574661395444864,2163574661395444864,3.1597416327E+02,4.6330536881E+01,768105300084698,315.9716505,46.3320276,768,5,3,zg,6,6,7,7,1.610000E+01,1.250000E-01,4.879043E-06,40.51505,5.445998E-01,1.795985E+01,5.432043E-01,1.727968E+01,0.01987792,1.666540E+01
862,7.473907,122.782265,Gaia DR3 2163276865534720768,2163276865534720768,3.1352474477E+02,4.5110150319E+01,768302200136805,313.5272179,45.1090262,768,2,2,zi,0,0,0,0,1.603500E+01,1.920000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
863,0.046207,-25.867332,Gaia DR3 1962726494373022464,1962726494373022464,3.3045900853E+02,4.4315323951E+01,770303300052991,330.4590007,44.3153355,770,3,3,zi,25,25,51,51,1.267500E+01,2.600000E-02,2.361412E-07,1.02577,1.437419E-02,1.267078E+01,7.352829E-03,1.265092E+01,0.01062744,1.261084E+01
864,7.522047,30.800158,Gaia DR3 2163498962572980864,2163498962572980864,3.1492710582E+02,4.5799680553E+01,1768210100070071,314.9286405,45.8014753,1768,10,1,zr,6,6,6,6,1.893300E+01,1.170000E-01,4.654633E-06,6.733998,5.368779E-01,1.963959E+01,1.862564E-01,1.856210E+01,0.0410074,1.811298E+01
865,8.429787,147.367126,Gaia DR3 6870452273367422080,6870452273367422080,2.9916865767E+02,-1.7921448436E+01,336206100046531,299.1699848,-17.9234204,336,6,1,zr,7,7,7,7,1.751600E+01,1.540000E-01,4.088595E-06,20.5951,5.864319E-01,1.920960E+01,5.364590E-01,1.867314E+01,0.03861861,1.765101E+01
866,6.539961,48.189563,Gaia DR3 2162847128302108288,2162847128302108288,3.1663081430E+02,4.6287969210E+01,1769216300149776,316.6327738,46.2891803,1769,16,3,zr,0,0,0,0,1.754000E+01,1.690000E-01,2.121996E-314,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
867,null,null,Gaia DR3 2163533670229171968,2163533670229171968,3.1529558183E+02,4.6155783801E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
868,8.608916,147.060815,Gaia DR3 2163058062723926144,2163058062723926144,3.1460629474E+02,4.5149727364E+01,768102100071450,314.6081384,45.1477204,768,2,1,zg,7,7,7,7,1.755600E+01,1.640000E-01,3.691398E-06,11.54998,4.111509E-01,1.914525E+01,3.129539E-01,1.873349E+01,0.04017199,1.795201E+01
869,8.468194,-148.353253,Gaia DR3 2163538721111194240,2163538721111194240,3.1514251102E+02,4.6247176104E+01,768205300122656,315.1407264,46.2451736,768,5,3,zr,12,12,20,20,1.795000E+01,2.240000E-01,2.957809E-06,5.346879,3.591765E-01,1.930179E+01,1.422415E-01,1.870003E+01,0.03944118,1.811199E+01
870,6.272217,-44.761528,Gaia DR3 2163541710408078848,2163541710408078848,3.1483022116E+02,4.6147195817E+01,768306400148834,314.8284503,46.1484329,768,6,4,zi,5,5,7,7,1.796000E+01,9.400000E-02,2.484827E-06,16.05052,4.773069E-01,1.876053E+01,3.316669E-01,1.809693E+01,0.03063636,1.748918E+01
871,4.979395,91.121024,Gaia DR3 2163545245140512000,2163545245140512000,3.1474300082E+02,4.6202161778E+01,768106400070069,314.7449989,46.2021347,768,6,4,zg,0,0,1,1,1.612200E+01,1.250000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01205033,0.000000E+00
872,null,null,Gaia DR3 2163558581037174528,2163558581037174528,3.1570259873E+02,4.5848877072E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
873,0.138441,13.394270,Gaia DR3 4105340680314690048,4105340680314690048,2.8054915754E+02,-1.3453267210E+01,334116200006632,280.5491667,-13.4532298,334,16,2,zg,261,125,322,184,1.200000E+01,8.000000E-03,2.592766E-07,0.5754083,1.224684E-02,1.204720E+01,6.205559E-03,1.200286E+01,0.01598927,1.192834E+01
874,7.131777,124.412869,Gaia DR3 5106301706435984768,5106301706435984768,4.8941128527E+01,-1.6828806512E+01,301312400039638,48.9428360,-16.8299261,301,12,4,zi,0,0,0,0,1.674700E+01,1.580000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
875,null,null,Gaia DR3 2214095124727608832,2214095124727608832,3.5529627352E+02,6.8359864655E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
876,8.587266,112.670623,Gaia DR3 2214480056877488896,2214480056877488896,3.5623604916E+02,6.9754840408E+01,853110400045539,356.2424096,69.7539209,853,10,4,zg,1,1,1,1,1.530500E+01,2.840000E-01,0.000000E+00,0.0,null,1.479683E+01,0.000000E+00,1.479683E+01,0.01275702,1.479683E+01
877,7.089330,-92.143991,Gaia DR3 3109808286570853888,3109808286570853888,1.0946419095E+02,-1.9793713293E+00,411209300051865,109.4622219,-1.9794450,411,9,3,zr,22,22,25,25,1.491900E+01,6.700000E-02,2.111020E-06,21.71668,2.750289E-01,1.637581E+01,1.390038E-01,1.558766E+01,0.009489801,1.511838E+01
878,5.156311,97.997101,Gaia DR3 3109822167904956928,3109822167904956928,1.0954486408E+02,-1.7196708334E+00,411209300051794,109.5462831,-1.7198701,411,9,3,zr,4,4,4,4,1.611400E+01,1.920000E-01,5.326735E-06,13.6892,2.491057E-01,1.788775E+01,1.704788E-01,1.758595E+01,0.0184636,1.728262E+01
879,null,null,Gaia DR3 2083947891862120192,2083947891862120192,3.0751482201E+02,4.8951597371E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
880,8.485036,93.269121,Gaia DR3 2084346224304339712,2084346224304339712,3.0270659340E+02,4.7813100361E+01,1767115100062754,302.7100974,47.8129659,1767,15,1,zg,0,0,0,0,1.605600E+01,1.890000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
881,null,null,Gaia DR3 6828738314033297920,6828738314033297920,3.1993581874E+02,-2.2349072057E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
882,null,null,Gaia DR3 6830611400810571648,6830611400810571648,3.2427018612E+02,-1.9466009011E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
883,6.674175,90.150955,Gaia DR3 3109605220512646272,3109605220512646272,1.0701257462E+02,-9.3972371601E-01,411111100045616,107.0144288,-0.9397286,411,11,1,zg,31,31,35,35,1.510400E+01,7.700000E-02,2.122895E-06,15.2221,2.785488E-01,1.636695E+01,1.419487E-01,1.608099E+01,0.0138255,1.530426E+01
884,8.821897,146.557410,Gaia DR3 3335744319614870016,3335744319614870016,8.9114142369E+01,9.8611161166E+00,1506212100038059,89.1155131,9.8590713,1506,12,1,zr,0,0,0,0,1.746300E+01,1.360000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
885,null,null,Gaia DR3 4596693872444055680,4596693872444055680,2.6962561624E+02,3.0189291231E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
886,7.760679,104.561582,Gaia DR3 3337843940146649984,3337843940146649984,8.2920979561E+01,9.2259722043E+00,511204100036521,82.9230934,9.2254302,511,4,1,zr,0,0,1,1,1.507000E+01,2.630000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01073961,0.000000E+00
887,5.051640,-24.269397,Gaia DR3 3110028463771676672,3110028463771676672,1.0925928057E+02,-1.5195774197E+00,411209200052488,109.2587036,-1.5182982,411,9,2,zr,0,0,1,1,1.735600E+01,2.780000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.008591931,0.000000E+00
888,5.384075,-26.222116,Gaia DR3 4600426851857547648,4600426851857547648,2.6154527996E+02,3.2764212239E+01,681205200045190,261.5444941,32.7655539,681,5,2,zr,7,4,7,4,1.814700E+01,2.280000E-01,3.354965E-06,4.317101,2.932923E-01,2.003795E+01,2.068977E-01,1.953902E+01,0.07105383,1.925164E+01
889,null,null,Gaia DR3 4598003837468318464,4598003837468318464,2.6641766795E+02,3.1504670822E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
890,9.923679,44.242582,Gaia DR3 2084699923453811200,2084699923453811200,3.0454633760E+02,4.9043277946E+01,767110100062149,304.5492718,49.0452527,767,10,1,zg,8,8,9,9,1.747200E+01,1.410000E-01,4.774904E-06,15.32593,4.161689E-01,1.890508E+01,3.180599E-01,1.823474E+01,0.03076848,1.786077E+01
891,6.494815,140.151332,Gaia DR3 3101815588648070528,3101815588648070528,1.0505649534E+02,-4.0202035102E+00,411308400069942,105.0576542,-4.0215886,411,8,4,zi,0,0,0,0,1.798800E+01,1.890000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
892,7.463318,122.948537,Gaia DR3 3101837892416945280,3101837892416945280,1.0527111251E+02,-3.9709762489E+00,1404215400049150,105.2728564,-3.9721038,1404,15,4,zr,0,0,0,0,1.637300E+01,2.610000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
893,null,null,Gaia DR3 3337540818534302720,3337540818534302720,8.0431506109E+01,8.4285473975E+00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
894,5.148126,92.577251,Gaia DR3 3102631602375346304,3102631602375346304,1.0446477552E+02,-3.7629577977E+00,411108400038397,104.4662072,-3.7630221,411,8,4,zg,1,1,1,1,1.493500E+01,5.900000E-02,0.000000E+00,0.0,null,1.502529E+01,0.000000E+00,1.502529E+01,0.0123663,1.502529E+01
895,7.048127,68.429774,Gaia DR3 3102635244506918912,3102635244506918912,1.0437404980E+02,-3.6972736749E+00,411308300073300,104.3758743,-3.6965539,411,8,3,zi,0,0,0,0,1.625700E+01,2.270000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
896,9.639274,40.484741,Gaia DR3 1759325845481631872,1759325845481631872,3.1922808383E+02,1.3953190399E+01,544215400044392,319.2298751,13.9552269,544,15,4,zr,87,52,95,59,1.684100E+01,1.550000E-01,4.271076E-06,19.79362,3.975796E-01,1.838456E+01,2.383499E-01,1.737665E+01,0.0178531,1.625957E+01
897,0.094847,-9.712597,Gaia DR3 3101943445534625792,3101943445534625792,1.0210257137E+02,-5.4586847687E+00,410101200016218,102.1025669,-5.4586588,410,1,2,zg,193,191,271,268,1.227000E+01,1.500000E-02,5.358428E-07,1.591667,2.482596E-02,1.232899E+01,1.027679E-02,1.225874E+01,0.009572591,1.209123E+01
898,0.033188,23.759303,Gaia DR3 3101360807453133824,3101360807453133824,1.0579440007E+02,-5.1490366377E+00,411303200024317,105.7944038,-5.1490282,411,3,2,zi,26,26,32,32,1.315100E+01,1.600000E-02,1.685934E-07,4.612683,3.035152E-02,1.317978E+01,2.877426E-02,1.314219E+01,0.00924857,1.308270E+01
899,0.069422,-10.455590,Gaia DR3 2117150840907657216,2117150840907657216,2.8009732276E+02,4.3939078536E+01,1765108200000168,280.0973179,43.9390975,1765,8,2,zg,46,42,52,46,1.307400E+01,1.900000E-02,2.025073E-07,13.49389,1.564509E-01,1.336795E+01,8.671808E-02,1.310746E+01,0.009527884,1.278785E+01
900,5.944014,112.440467,Gaia DR3 2120990159415061120,2120990159415061120,2.7707198050E+02,4.9502201893E+01,764209200019904,277.0743304,49.5015716,764,9,2,zr,364,350,404,389,1.625500E+01,4.700000E-02,6.190174E-07,4.482104,8.543641E-02,1.679381E+01,3.768444E-02,1.661582E+01,0.01246534,1.604822E+01
901,7.444317,116.690295,Gaia DR3 2075283293565448704,2075283293565448704,3.0024999261E+02,4.2008545245E+01,728209100109579,300.2524790,42.0076164,728,9,1,zr,1,1,1,1,1.548700E+01,2.640000E-01,0.000000E+00,0.0,null,1.677015E+01,0.000000E+00,1.677015E+01,0.0162114,1.677015E+01
