index,oid,ra,dec,designation_01
86912,808212100071021,28.8672713,63.2202094,Gaia DR3 511890596235326208
86914,808212400072121,28.3197817,62.5466202,Gaia DR3 511774563399666560
86915,808303200091155,31.2490062,59.7489151,Gaia DR3 507174412908640000
86918,808303400053823,32.3785848,58.7859717,Gaia DR3 506790923870949248
86925,808316300066303,25.7711021,64.0352655,Gaia DR3 512140322816941312
86934,809102100042491,50.2204659,60.0289982,Gaia DR3 462485965385240832
86935,809103300043757,44.2218604,59.0889185,Gaia DR3 461398960703453824
86937,809104100047341,41.4739318,59.2938881,Gaia DR3 464136813376028800
86938,809104100047369,41.8452367,59.2865625,Gaia DR3 464131487618669824
86940,809104300051185,41.0247948,58.3273715,Gaia DR3 463932269854231168
86945,809107400025542,44.8422925,60.5658098,Gaia DR3 466127062559750528
87187,809108200049135,39.4491127,61.0118025,Gaia DR3 465272471449312640
87188,809108200049183,39.5841699,61.0679179,Gaia DR3 465648195189619200
87190,809201200064048,51.453313,59.4325923,Gaia DR3 462212874184574720
87198,809207300068609,43.3718223,60.4579674,Gaia DR3 464659596798615424
87201,809208400057280,42.6489122,60.4001242,Gaia DR3 464761610857798016
87205,809211300067780,43.5723462,62.8582833,Gaia DR3 467394735047973248
87208,809312300088413,40.4455826,62.6559376,Gaia DR3 466036666391230080
87210,810110300035419,60.4965284,62.5159754,Gaia DR3 474845193336601344
87216,821101300003702,211.899278,58.3461026,Gaia DR3 1659676827481828608
88027,821210100001830,209.5477979,63.7440373,Gaia DR3 1670853985949396608
88843,826101100030397,280.1403494,59.4771217,Gaia DR3 2154861645901207808
88846,827305400040609,294.051361,60.3934441,Gaia DR3 2239188728850416896
88946,830106300063797,328.255498,60.6425144,Gaia DR3 2203591627592758144
88947,830108100052359,321.08485,61.27133,Gaia DR3 2192081458836612096
88949,830205300093909,332.1936806,61.0223388,Gaia DR3 2203102516722685184
88958,830209100067994,333.5997081,63.1234035,Gaia DR3 2205805597330814336
88962,830211400060308,326.2271112,62.4607719,Gaia DR3 2216034525806770560
89778,830302400015681,328.9631982,58.9991383,Gaia DR3 2202507028094500224
89820,830310300073865,328.4765965,62.5999369,Gaia DR3 2204369806948781056
89854,831101400052896,346.1397104,58.6753869,Gaia DR3 2013266955099705344
89855,831102400062982,342.480337,58.7912237,Gaia DR3 2008227618429670912
89856,831104400051019,335.5074506,58.7190718,Gaia DR3 2200307455080694784
89857,831108200067605,333.7490944,61.6919011,Gaia DR3 2204645887447484160
89858,831201100065556,346.7886722,59.7279077,Gaia DR3 2013579250758906240
90669,831201200064639,344.7921889,59.814724,Gaia DR3 2014377526259898240
90691,831202400084248,342.8936908,59.0068086,Gaia DR3 2014236243312284800
90699,831203400080255,339.8209218,59.019213,Gaia DR3 2008430237808841600
90706,831205400065775,345.8527458,60.4454796,Gaia DR3 2014431578426474112
90727,831209300051506,345.304326,62.9416845,Gaia DR3 2207626938340489728
90728,831210400071825,343.1319374,62.4403766,Gaia DR3 2207167239400168192
90730,831212100054178,334.6210355,63.2230075,Gaia DR3 2205071673322137088
90748,831214200065308,341.9662338,65.0639716,Gaia DR3 2211503747619173376
90753,832104100049819,349.0652645,59.4964287,Gaia DR3 2010710693640910592
90754,832105200054821,358.3023736,61.9647898,Gaia DR3 2012771968711694976
90755,832105400055057,0.3521279,60.3553745,Gaia DR3 429338850909909760
90761,832106300039658,353.9261903,61.188854,Gaia DR3 2012489630431063552
90762,832107200043641,351.2156729,61.2856496,Gaia DR3 2015456254551362432
91232,832107300062771,350.3355095,60.9708776,Gaia DR3 2013949438280504832
91236,832109100065016,1.5180489,63.6795672,Gaia DR3 431569519486156032
91244,832109400067048,1.0197801,62.2216576,Gaia DR3 429927879906030336
91246,832110400059024,356.5408599,62.6701466,Gaia DR3 2015981511868023040
91255,832112200045613,345.7514168,63.6975155,Gaia DR3 2207711463297336448
91257,832204100070735,348.4142712,59.2857628,Gaia DR3 2010702344225384064
91258,832205300065718,358.3548442,60.6814959,Gaia DR3 2011851574400739456
91259,832206100073693,357.0960854,61.7936123,Gaia DR3 2012871852470504960
91260,832207100052238,352.8682455,61.3894436,Gaia DR3 2015425949261661184
91836,832207300087576,349.7465274,60.4248589,Gaia DR3 2013894913678836992
91837,832209200087754,358.4592365,63.2248174,Gaia DR3 2016094211811343104
91843,832213400078081,1.6143621,64.1944977,Gaia DR3 431696822314371456
91954,832305300055511,358.4898955,60.3739266,Gaia DR3 2011642010048282112
92004,833115100037032,6.2675841,72.6763115,Gaia DR3 537636313831733504
92006,839310200036849,113.2610673,70.4195347,Gaia DR3 1110423048027910528
92007,841203200030311,141.1428379,67.1909809,Gaia DR3 1069099862002158720
92011,845204400035983,208.8098036,66.1168144,Gaia DR3 1671376219613009408
92012,848304100005793,260.777012,66.8004562,Gaia DR3 1634082193949189504
92176,849201200039571,289.105308,67.1333525,Gaia DR3 2255094053601806848
92182,849203100004815,281.4781915,66.9300132,Gaia DR3 2258592635179037440
93201,853108400042219,344.6178824,67.7806847,Gaia DR3 2213094362988155008
93202,853110400045539,356.2425624,69.7542041,Gaia DR3 2214480056877488896
93203,853201200061897,356.6577524,66.7806778,Gaia DR3 2209979343467610496
93208,853208100057536,344.4536733,68.4060204,Gaia DR3 2213360032485424768
93210,854201200050212,19.1560601,74.0256743,Gaia DR3 535710587934336384
93213,860216200030116,139.2941209,79.2806803,Gaia DR3 1132056347324894592
93215,863211300038112,223.6590039,76.8879093,Gaia DR3 1702141998067604096
93216,1299105100013630,94.7430332,-20.9256882,Gaia DR3 2938343537022819584
93217,1300213200041404,101.4227414,-17.1772223,Gaia DR3 2945898968611502208
93241,1301202200066288,107.0629843,-23.4293234,Gaia DR3 2927568666677534720
93243,1301205100051484,109.3702148,-21.0650559,Gaia DR3 2929720514010460544
93260,1301210100056615,107.3984383,-19.1164697,Gaia DR3 2931128988403130624
93261,1301214100025587,107.7611748,-17.5892998,Gaia DR3 2934748237084371584
93279,1302210100059618,114.8514369,-18.8069267,Gaia DR3 5716848865398529920
93280,1350103300017180,94.0347135,-16.6179061,Gaia DR3 2944674731133121536
93281,1351209100011317,106.1174159,-12.0138564,Gaia DR3 3045782380151800064
93332,1351210300050588,102.7617748,-13.2317471,Gaia DR3 2949670327856974976
93333,1352107300039657,107.6154392,-15.0828588,Gaia DR3 3032142324237844864
93342,1352112400008392,106.7349768,-12.7745228,Gaia DR3 3044887931744336640
93351,1352204100059159,107.199332,-15.936076,Gaia DR3 2935996457654663424
93353,1352204400001911,107.3348649,-16.3690023,Gaia DR3 2935832626121938944
93403,1352205100059749,112.8755997,-13.9007996,Gaia DR3 3033217955848582400
93404,1352206400053255,110.9157379,-15.051461,Gaia DR3 3031571677705038080
93454,1352212400045223,107.1368106,-12.885864,Gaia DR3 3044868690287476224
93480,1352215100055125,108.5754064,-9.9862011,Gaia DR3 3047880385777694848
93531,1353206300041085,116.472651,-15.1798175,Gaia DR3 3029314242890334720
93564,1353207300041111,114.5718328,-14.773151,Gaia DR3 3029958144389397120
93578,1353208100057208,113.987311,-14.1197301,Gaia DR3 3030234117503722624
93599,1377206100015077,283.7832485,-13.7697586,Gaia DR3 4102315335351226752
93600,1377215200086624,281.0636568,-10.2761517,Gaia DR3 4107222558826630656
93601,1402107100019209,91.0588582,-6.7088341,Gaia DR3 3018473985946121344
93604,1402209400006757,94.678605,-5.5658095,Gaia DR3 3020264089659536256
93654,1402210200038540,92.3914729,-5.0650642,Gaia DR3 3020942110376348032
93655,1403205300013221,101.1849233,-7.6337327,Gaia DR3 3099009536192446592
93704,1404101100008081,108.8028635,-8.5163529,Gaia DR3 3048734710612306432
93729,1404116200016481,102.699455,-3.3026777,Gaia DR3 3105809259698525056
93752,1404201300058206,107.7226289,-9.2510087,Gaia DR3 3048213816978421248
93797,1404202200054702,105.7408708,-8.345638,Gaia DR3 3051562242201810048
93799,1404202400056401,106.530811,-9.465729,Gaia DR3 3049704308068358272
93800,1404214100046878,107.0212461,-2.8767966,Gaia DR3 3107967257426335104
93805,1405207300050351,111.1041357,-7.8554292,Gaia DR3 3054600330268450560
93806,1406204100041010,116.7882165,-8.5566038,Gaia DR3 3041049433569773440
93807,1429105300124424,281.6613849,-7.932071,Gaia DR3 4251858954177088128
93808,1429205400074671,282.0177423,-7.5785023,Gaia DR3 4252246703826179456
93810,1430108200023716,282.8417935,-6.7145311,Gaia DR3 4252436021577729792
93812,1430111300185580,284.9713272,-5.607957,Gaia DR3 4253912390818107904
93813,1430202200050721,286.0957115,-9.0086633,Gaia DR3 4202890245256223744
93818,1452210400041180,82.4809822,1.7891753,Gaia DR3 3223543006290133504
93819,1454101300041013,96.8966179,-2.2094693,Gaia DR3 3117482121813047168
93820,1454101400012742,97.6834033,-2.5434921,Gaia DR3 3117226068742939392
93871,1454106200014932,95.0254036,0.0342475,Gaia DR3 3121757263538104960
93922,1454207400043337,94.5305376,-0.3684893,Gaia DR3 3121626971410028800
93926,1455108100008013,99.7550638,0.4336277,Gaia DR3 3119759206096491776
93979,1455116200027429,98.4606847,4.5256892,Gaia DR3 3130556139698032512
93980,1455206400044038,103.0851085,-0.6785811,Gaia DR3 3113155749718887808
94027,1456103400029728,108.2085211,-2.641209,Gaia DR3 3108173931258338560
94057,1476201200002178,249.9700739,-1.1627313,Gaia DR3 4382345695515446016
94076,1477116100016725,252.8878299,3.9868714,Gaia DR3 4386438009074756608
94077,1478103300016659,260.5555607,-2.6559565,Gaia DR3 4366967131319071360
94080,1483205100071945,299.6579145,0.2748685,Gaia DR3 4237197310112344832
94085,1507206400049572,99.5515551,7.1481784,Gaia DR3 3133709642130433664
94086,1507210300045774,98.776904,8.7151639,Gaia DR3 3326366000827239040
94136,1508104100042843,102.6203135,5.5510773,Gaia DR3 3129409001176285952
94137,1528107100004335,243.8474879,7.5065163,Gaia DR3 4450387082815571584
94155,1530209400003345,261.7038202,8.9569781,Gaia DR3 4490565814675117312
94168,1532211400034404,272.4134671,8.3902537,Gaia DR3 4481419046166092544
94194,1533113100015062,282.6396918,11.5873092,Gaia DR3 4504274796240151808
94220,1535206100004450,294.9728292,7.9539586,Gaia DR3 4301041036913485312
94261,1535206100119852,294.9159499,8.0112478,Gaia DR3 4301042514382306688
94284,1535211300054590,291.6385264,9.0032053,Gaia DR3 4308303654841034240
94285,1536101300019929,302.7985533,4.6184267,Gaia DR3 4247671528455633024
94321,1536105300055810,302.8191715,6.3521567,Gaia DR3 4249558878823886592
94322,1537206400041019,308.6303828,6.8759991,Gaia DR3 1748683844238046080
94323,1555214400001604,74.2288719,18.0963108,Gaia DR3 3406590286197846400
94393,1557108100015516,84.6025494,14.4439428,Gaia DR3 3347672405868497536
94444,1557109100006294,90.2451169,16.6686472,Gaia DR3 3348967012091706368
94495,1557201200047691,89.000916,12.9644383,Gaia DR3 3343664789066924160
94496,1558109200027437,96.8176333,16.9748325,Gaia DR3 3369586321148818816
94545,1558203300044132,92.7491799,11.9949216,Gaia DR3 3342421035256268544
94546,1559108300038824,98.1659533,13.5520532,Gaia DR3 3355627196399409408
94547,1580106200021478,249.2401618,14.4753619,Gaia DR3 4462172954111816064
94548,1582207400008169,261.6396197,13.9426439,Gaia DR3 4542408715637413888
94580,1583102100018634,270.6273897,12.6330629,Gaia DR3 4496328350819258496
94603,1584103300049529,274.7768743,12.1932607,Gaia DR3 4484711602456021760
94604,1584104400037679,273.9628461,12.0957927,Gaia DR3 4484791347109688832
94629,1584204400060980,274.4693896,11.8776315,Gaia DR3 4484676108846235904
94632,1584208400013355,273.9056222,14.0981179,Gaia DR3 4497511498354622848
94679,1587202400109946,298.7995163,11.9609991,Gaia DR3 4304068194265408512
94683,1587207100045565,296.8150712,14.5233568,Gaia DR3 4317498149009710848
94735,1587208300086734,294.1980778,13.6098432,Gaia DR3 4317862495346577664
94739,1587216100082637,295.4324893,18.3203718,Gaia DR3 1824382436723547008
94742,1588213300044038,307.3437526,17.6511947,Gaia DR3 1812089690515655552
94793,1607210300041086,83.392256,23.3421921,Gaia DR3 3404525334641915136
94794,1608114200029819,90.2926927,25.5958021,Gaia DR3 3429608287251325312
94839,1609108300035470,93.870708,21.2498465,Gaia DR3 3376650893813169152
94840,1630213200009019,253.2637992,25.4907829,Gaia DR3 1306158589041469184
94868,1631107200003736,256.6923249,22.0978288,Gaia DR3 4568163710366782848
94886,1633208400007338,270.364296,21.2471351,Gaia DR3 4576121253979570944
94941,1634107100014336,279.8796715,22.0351578,Gaia DR3 4531981737643983104
94977,1634201400058040,283.6845596,19.0032841,Gaia DR3 4517634584064664832
95032,1634213200013051,282.2682355,25.9427777,Gaia DR3 4537573097864377088
95089,1635103200048579,285.7165326,19.7309457,Gaia DR3 4518106656825619712
95132,1635104300043004,283.5961258,18.8822805,Gaia DR3 4517624795855717248
95178,1635215400109248,286.4839442,24.7933922,Gaia DR3 4533643649473060736
95180,1636110100067372,296.3444037,24.323831,Gaia DR3 2020744321390496256
95181,1636316400046373,292.1207709,24.6234708,Gaia DR3 2022875655978795136
95194,1637108100076100,299.132716,21.7402595,Gaia DR3 1827066894309530496
95199,1637202100097300,303.7395799,19.7014979,Gaia DR3 1828469321408594816
95202,1637204100125799,299.9850161,19.8888545,Gaia DR3 1823291583729795712
95213,1637205200014863,304.2484137,22.1530836,Gaia DR3 1829393667086673280
95267,1637213100045469,305.7462988,25.4454364,Gaia DR3 1832689281393306496
95321,1638210200081333,310.426745,24.1808658,Gaia DR3 1843201918212416768
95333,1656107400035303,84.7438736,28.4601936,Gaia DR3 3442653713538990848
95335,1656207300043741,83.6657012,28.0510093,Gaia DR3 3442722162432553216
95336,1657107200041029,91.5295431,28.9349121,Gaia DR3 3437385785827934592
95337,1657108400002584,89.949481,28.6437095,Gaia DR3 3431508586940946048
95387,1657204100055087,89.7762763,27.5621136,Gaia DR3 3431199177497199488
95388,1657211300040751,90.6987005,30.1101737,Gaia DR3 3437761161670467200
95399,1658107100028325,99.9107989,29.47464,Gaia DR3 3434666659211368832
95421,1673313200000699,217.5978133,33.3636306,Gaia DR3 1287403050976262272
95437,1681203300003710,274.875072,26.7041369,Gaia DR3 4585932569888590464
95496,1682106400015274,285.4539133,28.3705761,Gaia DR3 2037308360956406272
95552,1682106400047297,285.3276474,28.4121275,Gaia DR3 2037306711690221312
95601,1682113200056954,287.2723346,33.2397143,Gaia DR3 2044107118079924992
95604,1683110100074911,293.3693462,31.4849995,Gaia DR3 2044835681977052288
95655,1683201200044980,294.1309091,26.9419903,Gaia DR3 2025048840723754240
95712,1683201300036822,294.0301305,26.1986637,Gaia DR3 2024941187298758528
95765,1683302400023822,293.7809263,26.4537245,Gaia DR3 2024963284967616256
95779,1683305100057014,295.7867225,29.3944768,Gaia DR3 2031597635052376576
95793,1683309400040618,295.1581545,29.9774872,Gaia DR3 2032435939600614656
95807,1684108300002600,295.4093305,28.6599955,Gaia DR3 2031358216409065856
95858,1684108400103077,296.7455018,28.0452502,Gaia DR3 2028274429877194752
95880,1684108400152307,296.5687899,28.2718228,Gaia DR3 2028294667765054464
95883,1684203200058167,297.5997573,27.4656077,Gaia DR3 2028000853284283904
95904,1684207200053232,298.119892,29.4187726,Gaia DR3 2028838170096747392
95907,1684207300158288,297.5367031,28.1346843,Gaia DR3 2028593288240985216
95926,1684211300038264,297.9524894,30.0065567,Gaia DR3 2031877701268156416
95946,1684215100116439,298.8463127,32.673916,Gaia DR3 2034252886900078080
95951,1684311200010597,297.6004449,31.3639567,Gaia DR3 2033711583586441344
95964,1684312300039156,295.7732919,30.013223,Gaia DR3 2032052351837104128
95977,1685110100072576,309.1527744,30.7912095,Gaia DR3 1862325719653172736
95979,1685215400071095,306.0779328,31.9515448,Gaia DR3 1862174094444019968
95986,1686204300076103,311.578461,26.074779,Gaia DR3 1844050736887903616
95988,1686312100056835,312.0269586,31.2352823,Gaia DR3 1859749190261227264
96008,1686316200018878,310.5518707,33.091515,Gaia DR3 1863242785381594112
96028,1687205100000808,325.8041653,29.5587092,Gaia DR3 1801402437491191808
96100,1687215400031372,321.6879093,32.1901106,Gaia DR3 1853892637267005312
96152,1696316100005298,34.1989247,40.3267596,Gaia DR3 332931364976466304
96169,1698101100018410,57.9770452,34.3589368,Gaia DR3 218804811091303936
96172,1701108400045252,76.6476733,35.295591,Gaia DR3 185500706964811520
96197,1701201300045702,82.4401863,33.3459541,Gaia DR3 3449141592354054528
96255,1701202400043865,80.6968753,33.4187381,Gaia DR3 181174025630477056
96330,1701205300051363,82.4982493,35.2041565,Gaia DR3 183249594347730304
96331,1702104200044840,84.0634052,34.1449816,Gaia DR3 3449518587403714432
96332,1702203300056290,85.5882299,33.8697413,Gaia DR3 3448618946373509248
96333,1717104200000123,209.1508054,34.8258232,Gaia DR3 1482887525379428224
96360,1725214300003191,281.1648586,39.6487275,Gaia DR3 2098226081131178880
96416,1727103400083978,296.2446096,33.9042692,Gaia DR3 2047039687400425856
96474,1727108400088934,294.1942806,35.2477774,Gaia DR3 2048081582050607744
96476,1727205100018604,300.6071384,36.4471956,Gaia DR3 2059930675290264448
96535,1727205300074875,299.9517118,35.3073447,Gaia DR3 2059434898612310656
96546,1727205400054551,300.588192,35.6768289,Gaia DR3 2059455617540980736
96549,1727210100140472,298.0714769,38.3993443,Gaia DR3 2072211395529464320
96601,1728109400039604,309.0779107,37.4171437,Gaia DR3 2062998828092126208
96602,1728111100066904,304.8889749,38.7313389,Gaia DR3 2061291595788070656
96603,1728111300079409,303.5119077,37.7593111,Gaia DR3 2060892644866832512
96604,1728112200111903,301.4953534,37.9196198,Gaia DR3 2060303684604611584
96656,1728112400097482,302.0203648,37.0726087,Gaia DR3 2060017261821508992
96658,1728207200052662,303.6294656,36.6624671,Gaia DR3 2060508777869902592
96665,1728208300108699,301.7213525,35.3058256,Gaia DR3 2059003168499159168
96697,1728211100125458,304.533498,38.7271541,Gaia DR3 2061300391881521024
96699,1728211300060756,303.7263831,37.3774307,Gaia DR3 2060824234625216640
96709,1728211400108162,304.2469559,37.4234178,Gaia DR3 2060661846184974464
96744,1728214100033355,306.9295833,40.59583,Gaia DR3 2067398416488472704
96746,1729105200024823,316.795762,36.2086091,Gaia DR3 1868328640828879104
96803,1729206300099285,313.7781878,35.3752732,Gaia DR3 1869678158220296448
96804,1729208100063633,310.6736324,36.3788908,Gaia DR3 1870623703860938624
96809,1730103200018277,320.2152071,34.3479349,Gaia DR3 1855264729003293824
96870,1730112400052886,319.4820869,37.3382378,Gaia DR3 1963952582976078976
96927,1730211300070652,320.0574359,37.8470561,Gaia DR3 1964081157122239104
96931,1731315100019981,329.388298,40.1230103,Gaia DR3 1959284782459150848
96944,1737303400031096,25.141835,40.5769556,Gaia DR3 347218835681961344
96949,1741214400052483,64.3208728,46.2304917,Gaia DR3 233780159463806592
96950,1742105300049035,75.6519717,42.311151,Gaia DR3 201799180141910272
96951,1742203100039735,71.0722165,41.9457581,Gaia DR3 203613889722914304
96977,1743106200029161,82.0335774,43.3937992,Gaia DR3 195683657808347520
97035,1743204400036603,77.6980989,41.0043437,Gaia DR3 201017083777515136
97060,1743204400060306,78.6000606,41.0948551,Gaia DR3 189097037701668096
97061,1763212100002590,262.8524964,45.747653,Gaia DR3 1361156057583031936
97119,1765102400004825,286.2542227,41.0315531,Gaia DR3 2100882501225439488
97168,1765108200000168,280.0972855,43.9391379,Gaia DR3 2117150840907657216
97214,1766201400109304,297.6521179,40.5996767,Gaia DR3 2073743839843579776
97216,1766210100011257,295.5012105,45.6609373,Gaia DR3 2080001057429056640
97290,1766213300050795,297.010071,46.8976912,Gaia DR3 2080354687857766784
97295,1766214400006739,296.059983,46.8023251,Gaia DR3 2080540161723282944
97371,1767103100095926,302.7549392,42.1249403,Gaia DR3 2074735977289390080
97372,1767103400073768,302.335267,41.173802,Gaia DR3 2074578193065540224
97428,1767106300047848,303.3566176,42.3841793,Gaia DR3 2080736080953060992
97430,1767202300069324,304.2467643,40.8437734,Gaia DR3 2062546275984196224
97469,1768116100047130,309.1692254,47.4662006,Gaia DR3 2071578867082477056
97470,1768210100070071,314.9291201,45.8015607,Gaia DR3 2163498962572980864
97476,1768213400000537,317.7411309,46.8630826,Gaia DR3 2164330163329222656
97478,1768213400106656,317.4385015,46.7015276,Gaia DR3 2164368951147027072
97496,1768214400124561,314.2640959,46.5455414,Gaia DR3 2163756493126751488
97531,1768215100109477,312.2305424,47.1845983,Gaia DR3 2166695487705253632
97537,1768215400120544,312.3182647,46.2010661,Gaia DR3 2166442565677666688
97540,1769111300084534,320.0591814,44.3180913,Gaia DR3 1971502109000650112
97541,1769116300061577,316.4165435,46.2347408,Gaia DR3 2162840355106522368
97599,1769213300012465,325.2599941,46.7172202,Gaia DR3 1977328902153213440
97691,1769316300026246,317.2199151,46.5489815,Gaia DR3 2164342945153149568
97704,1769316300029645,316.9846971,46.4880387,Gaia DR3 2164339023814988416
97717,1770115300046887,328.6543628,46.8173721,Gaia DR3 1974474501241412224
97782,1770207400060101,329.9242483,42.5711398,Gaia DR3 1960801112075068160
97870,1770212200091232,326.3092518,45.8122835,Gaia DR3 1974172547867443328
97895,1770303100039098,329.809933,41.9604355,Gaia DR3 1960017572601807104
97908,1772216400052659,346.1029365,46.5451834,Gaia DR3 1936218471616732416
97909,1774210400028552,4.9927451,52.200636,Gaia DR3 419121123709602560
97922,1777316300050661,26.5329908,53.607519,Gaia DR3 408081133607603968
97943,1779307400039316,51.5227133,49.7456617,Gaia DR3 441682037156822272
97951,1800108400031710,266.2278568,50.0420564,Gaia DR3 1367102319545324288
97952,1805103300009119,321.2359639,48.2079735,Gaia DR3 2164734298245053312
98007,1805106400076669,324.521817,49.7645694,Gaia DR3 1979107430938023680
98015,1805107300030763,320.4149772,50.0349531,Gaia DR3 2171121468681724672
98030,1805202100115484,324.9475676,48.5406215,Gaia DR3 1978781528814224000
98042,1805206100062223,325.0185856,50.3986216,Gaia DR3 1979271429965020416
98045,1806108200016592,327.5232407,50.7068584,Gaia DR3 1980522738604744704
98103,1806112400010023,329.2366216,52.0204195,Gaia DR3 1981078958362033408
98161,1806113300070259,336.4969466,53.7800166,Gaia DR3 2001811933730626816
98162,1806114200047392,333.7406823,54.8890089,Gaia DR3 2005863805881184512
98209,1806206300083158,333.606335,49.5895571,Gaia DR3 1999956640985330432
98215,1806206400075412,334.3597628,49.612885,Gaia DR3 1999933418110322560
98303,1806207300012482,330.4266742,50.1385631,Gaia DR3 1979907978477074560
98396,1806211100050058,332.3190665,53.1139293,Gaia DR3 2004496460093026944
98422,1806211100112555,331.8479632,52.5934775,Gaia DR3 2004415233673362176
98424,1806214100061222,334.2748287,54.5077461,Gaia DR3 2005045150752670336
98500,1806214300077609,333.1626402,53.7023614,Gaia DR3 2004611359056523392
98516,1806214300111492,332.8869599,53.9476374,Gaia DR3 2005380845405048832
98526,1806215100087808,332.1071663,54.2258415,Gaia DR3 2005457055300386176
98530,1806315100127151,331.9882078,54.5187419,Gaia DR3 2005653524280214400
98532,1807116200072111,336.2167951,54.7235668,Gaia DR3 2005098889381521280
98552,1807316200000065,337.6440974,54.9928552,Gaia DR3 2006433279867405440
98559,1809110100040123,10.734202,60.2561967,Gaia DR3 427038775662641536
98627,1809114200056522,8.9661543,61.460753,Gaia DR3 430241756112156800
98632,1809205400065985,13.2008809,56.6278598,Gaia DR3 423818404880147456
98638,1809311200041490,5.1224544,60.2831082,Gaia DR3 428762908669728256
98639,1809311200080003,4.7554622,60.3373242,Gaia DR3 428403441390354944
98649,1809315400090442,6.7743056,61.0548746,Gaia DR3 428871489746923904
98650,1810106200053118,19.9020164,58.3222345,Gaia DR3 413876414582276608
98651,1810110300047421,19.3388075,58.8888047,Gaia DR3 413908648323923968
98653,1810207100072412,17.8620539,57.5968709,Gaia DR3 413552166034703488
98656,1810210100080179,21.8231132,60.1151849,Gaia DR3 510189892272717952
98675,1810215300080140,15.6979805,60.8604408,Gaia DR3 426588319491290240
98676,1810302300031438,19.4571634,55.447812,Gaia DR3 410940619754768128
98679,1810306200067130,19.8482315,58.3030118,Gaia DR3 413876311504679168
98680,1810307200069640,16.520165,57.7553873,Gaia DR3 425601748322126976
98685,1810313200077921,23.1576349,61.9704787,Gaia DR3 510786274246739200
98687,1811101100048731,36.3651229,56.1874436,Gaia DR3 457512943016360448
98688,1811101200048502,34.973635,56.260894,Gaia DR3 458262328911050880
98689,1811105300037231,35.5699129,57.1234156,Gaia DR3 458407533164943360
98746,1811105300051354,35.56765,57.2735196,Gaia DR3 458461576727427712
98747,1811106100051861,33.0498508,57.7463764,Gaia DR3 506666502955217152
98748,1811106100051893,34.0157591,57.746091,Gaia DR3 458639701918461056
98750,1811112400055273,26.7014968,59.3069298,Gaia DR3 506493883930441344
98751,1811205300040968,35.619836,57.2081198,Gaia DR3 458414164594352000
98827,1811302100035356,34.1201334,56.4879121,Gaia DR3 456829287301798912
98840,1811303300065737,28.1057454,55.3327098,Gaia DR3 408629377594574592
98841,1811306400073713,34.167558,56.7359126,Gaia DR3 458337130062712704
98853,1812108300050471,38.0176111,56.6670175,Gaia DR3 457959928852056960
98854,1812115100013103,42.0849609,61.8284198,Gaia DR3 465742959348386560
98915,1812115200029389,40.5839822,61.9094688,Gaia DR3 465790405842296448
98976,1812116400044528,38.1830197,60.9538479,Gaia DR3 465447083339187456
98977,1812308100075496,38.3823883,57.5390134,Gaia DR3 458022429216424832
98983,1812315100027962,41.887397,61.6858264,Gaia DR3 465740004410971008
99003,1813103400033573,54.5078238,55.1711339,Gaia DR3 445235933612724864
99007,1813201100064167,61.2464624,55.9074388,Gaia DR3 468600590062865408
99010,1813205300063378,60.0942102,56.9033977,Gaia DR3 469648081051557376
99011,1814202200053891,67.6889062,55.9465889,Gaia DR3 277312126906962432
99012,1833106200006252,295.7274217,58.0521935,Gaia DR3 2235411322294085376
99062,1835105400072391,324.6128108,56.9718853,Gaia DR3 2178158583618706560
99065,1836105300064307,335.4029375,56.848951,Gaia DR3 2006327280074235136
99118,1836105400057819,337.295933,56.5666671,Gaia DR3 2007533311203798784
99165,1836110200023857,331.8405615,59.7290453,Gaia DR3 2199959837609726592
99218,1836112400008891,327.0765902,59.1796857,Gaia DR3 2202657210203596672
99272,1836201100055046,336.8677055,56.1812517,Gaia DR3 2007489811774210304
99321,1836201200104266,335.2171846,56.141147,Gaia DR3 2006035226614471680
99322,1836201300076471,335.7599707,55.2324909,Gaia DR3 2005186025680529536
99403,1836201300102540,335.5286707,55.5495678,Gaia DR3 2005947918500454656
99411,1836202400115950,332.9974672,54.9636784,Gaia DR3 2005506773843938688
99415,1836205400115552,337.2399143,56.6031072,Gaia DR3 2007534376355668736
99421,1837104300029370,338.1146566,54.9190709,Gaia DR3 2006394663832150272
99471,1837107200018529,340.6503425,58.0159254,Gaia DR3 2008081825761766016
99522,1837108300078447,337.5048544,57.0199333,Gaia DR3 2007597529557430912
99523,1837203400093193,341.8363611,55.1206379,Gaia DR3 2003644476012801280
99531,1837204300081174,337.4483906,55.3939666,Gaia DR3 2006644802727330560
99534,1837206200099987,344.7011759,57.6201208,Gaia DR3 2010124688309190016
99535,1837206400074789,345.6898218,57.1434809,Gaia DR3 2009853997984924928
99570,1837206400080853,345.5555373,57.1936851,Gaia DR3 2009866681032794368
99613,1837206400082189,345.3998029,56.9921365,Gaia DR3 2009851214843989376
99620,1837208400095891,338.8680581,56.7998006,Gaia DR3 2006863708622937344
99626,1837209100077953,348.626309,59.914022,Gaia DR3 2013739813814806400
99634,1837303100058843,341.7043175,56.3175121,Gaia DR3 2003952682865865472
99637,1838106400032966,357.2314606,57.2087733,Gaia DR3 1998229690476760832
99659,1838114200056931,356.3952087,62.148194,Gaia DR3 2012927309088937728
99660,1838205300078542,359.4845309,57.0862998,Gaia DR3 1995081135855943552
